
PO1	PO2	PO3	PO4	PO5	PO6	PO7	PO8	PO9	PO10	PO11	PO12
---------------------------------------------------------------------------------------------
1,0,0,0,214,223,56,2,0,0,109,26,
0,0,0,0,214,223,42,9,0,0,109,26,
7,92,128,120,213,223,200,195,0,0,109,26,
9,234,281,275,214,223,300,300,0,0,109,26,
3,88,107,102,214,223,152,121,0,0,109,26,
0,0,0,0,214,223,30,0,0,0,109,26,
2,23,36,40,214,223,103,81,0,0,109,26,
12,184,253,235,214,223,300,300,0,0,109,26,
7,195,240,227,214,223,253,248,0,0,109,26,
0,0,0,0,214,223,58,6,0,0,109,26,
0,0,0,0,214,223,40,8,0,0,109,26,
5,91,124,119,214,223,198,192,0,0,109,26,
9,231,282,273,214,223,300,300,0,0,109,26,
4,94,116,108,214,223,155,127,0,0,109,26,
0,0,0,0,213,223,29,1,0,0,109,26,
2,23,38,38,214,223,100,76,0,0,109,26,
9,181,248,234,214,224,300,300,0,0,109,26,
10,205,251,235,214,223,257,249,0,0,109,26,
0,0,0,0,214,223,59,9,0,0,109,26,
1,0,0,0,214,223,39,10,0,0,109,26,
5,89,121,116,214,223,194,192,0,0,109,26,
9,235,284,276,214,223,300,300,0,0,109,26,
2,94,118,111,214,223,156,127,0,0,109,26,
0,0,0,0,214,223,29,1,0,0,109,26,
1,23,35,37,214,223,98,75,0,0,109,26,
8,179,247,229,214,223,300,300,0,0,109,26,
8,208,250,237,214,223,259,251,0,0,109,26,
0,0,0,1,214,223,63,12,0,0,109,26,
0,0,0,0,214,223,37,7,0,0,109,26,
4,82,114,111,214,223,186,182,0,0,109,26,
9,235,289,279,214,223,300,300,0,0,109,26,
4,107,138,128,214,223,167,142,0,0,108,26,
0,0,0,0,213,223,32,1,0,0,109,26,
1,17,29,31,214,223,91,72,0,0,109,26,
6,173,239,224,214,223,297,300,0,0,109,26,
8,208,256,241,214,223,263,257,0,0,109,26,
0,0,0,2,214,223,68,17,0,0,109,26,
0,0,0,0,214,223,40,6,0,0,109,26,
4,84,116,110,214,223,187,180,0,0,109,26,
10,232,285,276,214,223,300,300,0,0,109,26,
5,104,133,122,214,224,163,136,0,0,109,26,
0,0,0,0,214,223,31,0,0,0,109,26,
2,19,31,33,214,223,96,72,0,0,109,26,
9,176,241,226,214,223,300,300,0,0,109,26,
9,211,256,242,214,223,261,255,0,0,109,26,
0,0,0,2,214,223,63,16,0,0,109,26,
0,0,0,0,214,223,39,9,0,0,109,26,
5,84,116,112,213,223,188,182,0,0,109,26,
9,229,285,276,214,223,300,300,0,0,109,26,
3,107,138,128,214,223,170,144,0,0,109,26,
0,0,0,0,214,223,33,0,0,0,109,26,
1,15,27,30,214,223,92,66,0,0,109,26,
7,177,243,226,214,223,299,300,0,0,109,26,
7,201,251,236,213,223,268,263,0,0,109,26,
0,0,0,3,214,223,73,23,0,0,109,26,
0,0,0,0,214,223,42,7,0,0,109,26,
3,75,104,101,213,223,182,173,0,0,109,26,
11,230,283,271,214,223,300,300,0,0,109,26,
5,110,143,130,214,223,176,151,0,0,109,26,
0,0,0,0,214,223,35,2,0,0,109,26,
1,15,26,31,214,223,95,65,0,0,109,26,
8,175,241,224,214,223,299,300,0,0,109,26,
7,205,257,241,214,223,268,263,0,0,109,26,
0,0,0,3,214,223,71,24,0,0,109,26,
0,0,0,0,213,223,44,8,0,0,109,26,
5,75,105,103,214,223,184,174,0,0,109,26,
10,228,283,269,214,223,300,300,0,0,109,26,
5,111,144,131,214,223,176,152,0,0,109,26,
0,0,0,0,214,223,36,1,0,0,109,26,
2,12,22,27,214,223,92,62,0,0,109,26,
6,175,241,225,214,223,300,300,0,0,109,26,
11,205,259,243,214,223,268,263,0,0,109,26,
1,0,0,2,214,223,70,19,0,0,109,26,
0,0,0,0,214,223,44,8,0,0,109,26,
4,75,107,104,214,223,186,174,0,0,109,26,
8,226,280,268,214,223,300,300,0,0,109,26,
3,109,142,130,214,223,174,150,0,0,108,26,
0,0,0,0,214,223,37,2,0,0,109,26,
2,14,26,28,214,224,94,64,0,0,109,26,
6,176,243,225,214,223,300,300,0,0,109,26,
10,202,256,239,214,223,268,263,0,0,109,26,
0,0,0,3,214,223,72,24,0,0,109,26,
0,0,0,0,214,223,42,9,0,0,109,26,
4,72,104,102,214,223,187,173,0,0,109,26,
11,227,281,268,214,223,300,300,0,0,109,26,
5,109,146,133,214,223,180,157,0,0,109,26,
0,0,0,0,214,223,36,2,0,0,109,26,
0,13,22,27,214,223,93,62,0,0,109,26,
8,174,239,224,214,223,299,300,0,0,109,26,
11,207,259,241,214,223,270,264,0,0,109,26,
0,0,0,0,214,223,69,22,0,0,109,26,
0,0,0,0,213,223,45,7,0,0,109,26,
6,78,109,105,214,223,187,177,0,0,109,26,
8,225,280,268,214,223,300,300,0,0,109,26,
4,109,143,128,214,223,176,152,0,0,109,26,
0,0,0,0,214,223,36,2,0,0,109,26,
1,13,21,26,214,223,92,61,0,0,109,26,
7,176,243,224,214,223,300,300,0,0,109,26,
8,205,258,241,214,223,267,264,0,0,109,26,
0,0,0,2,214,223,71,24,0,0,109,26,
0,0,0,0,214,223,44,9,0,0,109,26,
4,76,109,104,214,223,187,177,0,0,108,26,
9,229,280,268,214,223,300,300,0,0,109,26,
4,112,148,133,214,223,179,154,0,0,108,26,
0,0,0,0,214,223,39,1,0,0,109,26,
1,11,21,26,214,223,92,61,0,0,109,26,
7,173,237,221,214,223,298,300,0,0,109,26,
10,205,259,242,214,223,270,265,0,0,109,26,
0,0,0,3,214,223,73,25,0,0,109,26,
0,0,0,0,214,223,45,8,0,0,109,26,
5,73,102,100,214,223,184,173,0,0,109,26,
8,229,284,270,213,223,300,300,0,0,109,26,
4,115,152,137,214,223,184,161,0,0,109,26,
0,0,0,0,214,223,37,2,0,0,109,26,
2,9,19,24,214,223,90,59,0,0,109,26,
8,168,231,216,214,223,294,300,0,0,109,26,
10,208,263,248,214,223,274,268,0,0,109,26,
0,0,0,5,213,223,75,27,0,0,109,26,
0,0,0,0,214,223,43,8,0,0,109,26,
4,70,102,100,214,223,182,170,0,0,109,26,
8,224,284,270,214,223,300,300,0,0,109,26,
4,120,159,143,213,223,185,162,0,0,109,26,
0,0,0,0,214,223,40,3,0,0,109,26,
0,2,11,17,213,223,87,55,0,0,109,26,
9,166,229,214,214,223,291,299,0,0,109,26,
12,213,268,255,214,224,281,276,0,0,109,26,
0,0,0,5,214,223,78,31,0,0,109,26,
2,0,0,0,213,223,41,7,0,0,109,26,
4,67,97,94,213,223,176,163,0,0,109,26,
10,224,287,272,214,223,300,300,0,0,109,26,
7,128,173,153,214,223,190,164,0,0,109,26,
0,0,0,0,214,223,41,1,0,0,109,26,
0,3,11,18,214,223,90,59,0,0,109,26,
7,160,221,206,214,223,285,293,0,0,108,26,
8,214,270,258,214,223,283,280,0,0,109,26,
0,0,0,8,214,223,82,37,0,0,109,26,
0,0,0,0,214,223,41,4,0,0,109,26,
4,56,84,84,213,223,166,153,0,0,109,26,
13,224,290,272,214,223,300,300,0,0,109,26,
8,136,184,165,214,223,202,177,0,0,109,26,
0,0,0,0,214,223,39,4,0,0,109,26,
0,0,3,10,214,223,82,53,0,0,109,26,
7,147,206,192,214,223,272,278,0,0,109,26,
9,221,272,264,214,223,295,299,0,0,109,26,
1,11,11,19,214,223,84,42,0,0,109,26,
0,0,0,0,214,223,33,7,0,0,109,26,
4,59,85,84,214,223,161,151,0,0,109,26,
9,222,291,275,214,223,300,300,0,0,109,26,
5,143,185,174,214,223,205,179,0,0,109,26,
0,0,0,0,214,223,42,0,0,0,109,26,
0,0,0,7,214,223,74,48,0,0,109,26,
8,141,194,182,214,223,260,266,0,0,109,26,
8,225,273,265,214,223,297,300,0,0,109,26,
0,21,24,31,214,223,88,46,0,0,109,26,
0,0,0,0,214,224,30,4,0,0,109,26,
4,53,77,77,214,223,152,142,0,0,109,26,
7,220,289,271,214,223,300,300,0,0,109,26,
6,150,192,181,214,223,215,193,0,0,109,26,
0,0,0,0,214,223,40,0,0,0,109,26,
1,0,0,5,213,223,68,43,0,0,109,26,
5,133,185,178,214,223,254,262,0,0,109,26,
9,228,275,269,214,223,299,300,0,0,109,26,
2,33,36,43,214,223,96,54,0,0,109,26,
0,0,0,0,214,223,33,4,0,0,109,26,
4,47,69,71,214,223,145,135,0,0,109,26,
9,220,292,271,214,223,300,300,0,0,109,26,
6,155,202,191,214,223,222,201,0,0,109,26,
0,0,0,0,214,223,41,0,0,0,109,26,
0,0,0,2,214,223,65,38,0,0,109,26,
5,128,178,168,214,223,246,249,0,0,109,26,
9,229,278,272,214,223,299,300,0,0,109,26,
2,43,50,54,214,223,104,63,0,0,109,26,
0,0,0,0,214,223,31,4,0,0,109,26,
2,43,65,64,214,223,137,126,0,0,109,26,
8,215,291,268,214,224,300,300,0,0,109,26,
4,163,209,197,214,223,228,211,0,0,109,26,
0,0,0,0,214,223,43,0,0,0,109,26,
0,0,0,0,214,223,58,32,0,0,109,26,
5,119,165,156,214,223,236,240,0,0,109,26,
9,232,276,273,214,223,298,300,0,0,109,26,
2,46,54,59,214,223,114,74,0,0,109,26,
1,0,0,0,214,223,31,5,0,0,109,26,
3,37,55,56,214,223,128,116,0,0,109,26,
9,212,290,266,214,223,300,300,0,0,109,26,
8,168,213,202,214,223,234,219,0,0,109,26,
0,0,0,0,214,223,46,0,0,0,109,26,
0,0,0,0,214,223,51,24,0,0,109,26,
4,113,155,146,214,223,230,234,0,0,109,26,
9,231,278,273,214,223,300,300,0,0,109,26,
1,52,60,65,214,223,114,76,0,0,109,26,
0,0,0,0,214,223,30,2,0,0,109,26,
2,39,57,58,214,223,130,119,0,0,108,26,
9,212,287,265,214,223,300,300,0,0,109,26,
5,168,212,203,214,223,236,220,0,0,109,26,
0,0,0,0,214,223,46,0,0,0,109,26,
0,0,0,0,214,223,48,20,0,0,109,26,
5,112,154,146,214,223,225,227,0,0,108,26,
9,231,277,273,214,223,300,300,0,0,109,26,
3,60,71,74,214,223,127,90,0,0,109,26,
0,0,0,0,214,223,30,4,0,0,109,26,
3,36,53,52,214,223,122,109,0,0,109,26,
9,205,282,261,213,223,300,300,0,0,109,26,
7,176,219,212,214,223,241,229,0,0,109,26,
0,0,0,0,214,223,48,0,0,0,109,26,
0,0,0,0,214,223,44,16,0,0,109,26,
5,106,145,137,214,223,215,219,0,0,109,26,
9,232,278,273,214,223,300,300,0,0,109,26,
2,68,82,84,214,223,135,102,0,0,109,26,
0,0,0,0,214,223,29,3,0,0,109,26,
2,30,43,43,214,223,114,99,0,0,109,26,
9,196,269,249,214,223,300,300,0,0,109,26,
7,188,230,219,214,224,248,236,0,0,109,26,
0,0,0,0,213,223,51,0,0,0,109,26,
0,0,0,0,214,224,41,13,0,0,109,26,
6,103,141,135,214,223,210,209,0,0,109,26,
9,232,278,273,214,223,300,300,0,0,109,26,
1,74,91,90,214,223,140,109,0,0,109,26,
0,0,0,0,213,223,29,3,0,0,109,26,
2,26,39,41,214,223,109,93,0,0,109,26,
10,193,266,246,214,223,300,300,0,0,109,26,
9,182,229,216,214,223,253,242,0,0,109,26,
0,0,0,0,214,223,53,0,0,0,109,26,
0,0,0,0,214,223,45,13,0,0,109,26,
5,96,132,125,214,223,208,203,0,0,109,26,
7,229,278,272,214,223,300,300,0,0,109,26,
2,81,99,97,214,223,148,117,0,0,108,26,
0,0,0,0,214,223,31,3,0,0,109,26,
1,25,38,38,214,224,106,85,0,0,109,26,
7,186,260,239,214,223,300,300,0,0,109,26,
5,195,240,227,214,223,252,248,0,0,109,26,
0,0,0,0,214,223,58,5,0,0,109,26,
0,0,0,0,214,223,42,8,0,0,109,26,
5,90,125,118,214,223,197,192,0,0,109,26,
9,232,284,274,214,223,300,300,0,0,109,26,
4,97,123,114,214,223,157,131,0,0,108,26,
0,0,0,0,213,223,31,0,0,0,109,26,
2,19,31,34,214,223,96,75,0,0,109,26,
6,178,243,226,214,223,299,300,0,0,109,26,
10,210,256,244,214,223,263,257,0,0,109,26,
0,0,0,1,213,223,64,11,0,0,109,26,
0,0,0,0,214,223,39,8,0,0,109,26,
4,84,117,113,214,223,189,184,0,0,109,26,
8,233,287,278,214,223,300,300,0,0,109,26,
6,106,135,124,214,223,167,140,0,0,109,26,
0,0,0,0,214,223,33,0,0,0,109,26,
3,21,33,35,214,223,96,74,0,0,109,26,
7,175,242,225,214,223,297,300,0,0,109,26,
12,210,255,241,214,223,263,257,0,0,109,26,
0,0,0,2,214,223,63,14,0,0,109,26,
0,0,0,0,214,223,38,8,0,0,109,26,
5,90,122,117,214,223,192,190,0,0,109,26,
8,232,286,276,214,224,300,300,0,0,109,26,
4,102,130,121,214,223,163,134,0,0,109,26,
0,0,0,0,214,223,31,0,0,0,109,26,
2,21,33,36,214,223,97,75,0,0,109,26,
7,176,244,227,214,223,299,300,0,0,109,26,
11,212,259,245,214,223,264,254,0,0,109,26,
0,0,0,2,214,223,64,13,0,0,109,26,
0,0,0,0,214,223,39,8,0,0,109,26,
5,83,115,112,214,223,187,182,0,0,109,26,
10,231,286,277,214,223,300,300,0,0,109,26,
5,104,131,121,214,223,163,137,0,0,109,26,
0,0,0,0,214,223,33,0,0,0,109,26,
0,19,31,33,214,224,98,73,0,0,109,26,
5,176,244,227,214,223,300,300,0,0,109,26,
9,210,256,244,214,223,262,254,0,0,109,26,
0,0,0,2,214,223,63,12,0,0,109,26,
0,0,0,0,214,223,39,9,0,0,109,26,
4,82,114,109,214,223,187,181,0,0,109,26,
9,233,286,278,214,223,300,300,0,0,109,26,
4,103,132,120,214,223,163,136,0,0,109,26,
0,0,0,0,214,223,30,0,0,0,109,26,
2,22,33,36,214,224,98,76,0,0,109,26,
7,178,243,228,214,223,300,300,0,0,109,26,
11,211,256,243,214,223,266,258,0,0,109,26,
0,0,0,0,214,223,62,11,0,0,109,26,
0,0,0,0,213,223,37,8,0,0,109,26,
4,84,116,111,214,224,187,182,0,0,109,26,
12,233,286,278,214,223,300,300,0,0,109,26,
5,98,120,112,214,223,158,129,0,0,109,26,
0,0,0,0,214,223,31,0,0,0,109,26,
1,17,30,34,214,223,95,75,0,0,109,26,
8,177,243,228,214,223,300,300,0,0,109,26,
11,209,258,242,214,223,262,256,0,0,109,26,
0,0,0,2,214,223,64,16,0,0,109,26,
0,0,0,0,214,223,39,7,0,0,109,26,
5,82,115,110,214,223,187,180,0,0,109,26,
11,231,286,276,214,223,300,300,0,0,109,26,
4,102,131,119,214,223,161,134,0,0,109,26,
0,0,0,0,214,223,32,2,0,0,109,26,
2,19,29,34,214,223,95,76,0,0,109,26,
7,175,242,224,214,223,296,300,0,0,109,26,
11,213,259,246,214,223,264,257,0,0,109,26,
0,0,0,4,214,223,65,16,0,0,109,26,
0,0,0,0,214,223,40,8,0,0,109,26,
5,81,111,107,213,223,182,177,0,0,109,26,
9,231,287,277,214,223,300,300,0,0,109,26,
4,108,140,129,214,223,169,142,0,0,109,26,
0,0,0,0,214,223,31,0,0,0,109,26,
2,19,30,33,214,223,94,71,0,0,109,26,
7,175,240,225,213,223,298,300,0,0,109,26,
10,211,261,249,213,223,265,259,0,0,109,26,
0,0,0,4,214,223,64,16,0,0,109,26,
0,0,0,0,214,223,39,7,0,0,109,26,
5,85,116,112,214,223,188,182,0,0,108,26,
11,231,287,277,214,223,300,300,0,0,109,26,
4,101,128,119,214,223,161,133,0,0,109,26,
0,0,0,0,214,223,31,1,0,0,109,26,
2,19,32,35,214,223,100,78,0,0,109,26,
9,178,245,229,214,223,300,300,0,0,109,26,
9,208,253,240,214,223,260,251,0,0,109,26,
0,0,0,0,214,223,63,12,0,0,109,26,
0,0,0,0,214,224,39,10,0,0,108,26,
5,90,125,117,214,223,196,192,0,0,109,26,
7,234,285,275,214,223,300,300,0,0,109,26,
2,97,121,113,214,223,156,128,0,0,109,26,
0,0,0,0,214,223,30,0,0,0,109,26,
1,20,32,35,214,223,99,78,0,0,109,26,
7,174,243,227,214,223,298,300,0,0,109,26,
7,212,257,246,214,223,263,254,0,0,109,26,
0,0,0,4,214,223,65,16,0,0,109,26,
0,0,0,0,214,224,38,6,0,0,109,26,
7,81,113,107,214,223,184,177,0,0,109,26,
12,232,287,276,214,223,300,300,0,0,109,26,
5,104,131,119,214,223,162,136,0,0,109,26,
0,0,0,0,214,223,31,0,0,0,109,26,
2,20,31,35,214,223,98,77,0,0,109,26,
9,175,242,228,214,223,299,300,0,0,109,26,
9,212,258,246,214,223,265,258,0,0,109,26,
0,0,0,4,214,223,64,16,0,0,109,26,
0,0,0,0,214,223,39,8,0,0,109,26,
6,82,114,109,214,223,184,178,0,0,109,26,
12,232,287,278,214,223,300,300,0,0,109,26,
5,105,136,126,215,223,165,140,0,0,109,26,
0,0,0,0,214,223,30,0,0,0,109,26,
1,17,29,31,214,223,95,73,0,0,109,26,
7,173,239,225,214,223,298,300,0,0,109,26,
8,212,260,245,214,223,263,257,0,0,109,26,
0,0,0,1,214,223,66,13,0,0,109,26,
0,0,0,0,214,223,39,8,0,0,109,26,
5,81,112,106,214,223,183,177,0,0,109,26,
13,234,290,279,214,223,300,300,0,0,109,26,
4,107,138,127,214,224,166,142,0,0,109,26,
0,0,0,0,214,223,30,0,0,0,109,26,
0,18,31,33,214,223,95,72,0,0,109,26,
8,174,239,224,214,223,297,300,0,0,109,26,
7,215,261,248,214,223,262,255,0,0,109,26,
0,0,0,3,214,223,66,17,0,0,109,26,
0,0,0,0,214,223,38,8,0,0,109,26,
4,82,115,107,214,223,183,177,0,0,109,26,
13,234,290,279,214,223,300,300,0,0,109,26,
4,108,139,127,214,223,165,139,0,0,109,26,
0,0,0,0,214,223,32,0,0,0,109,26,
1,16,25,30,214,223,92,68,0,0,109,26,
7,173,238,221,214,223,296,300,0,0,109,26,
9,200,250,239,214,223,267,262,0,0,109,26,
0,0,0,2,214,223,73,20,0,0,109,26,
0,0,0,0,214,223,41,8,0,0,109,26,
5,73,103,102,214,223,181,170,0,0,109,26,
12,227,286,273,214,223,300,300,0,0,109,26,
5,111,146,132,214,223,175,149,0,0,109,26,
0,0,0,0,214,223,36,0,0,0,109,26,
1,15,24,27,214,223,94,65,0,0,109,26,
6,172,236,221,213,223,298,300,0,0,109,26,
8,199,251,236,214,223,271,267,0,0,109,26,
0,0,0,3,214,223,73,26,0,0,109,26,
0,0,0,0,214,223,45,8,0,0,109,26,
4,72,101,99,214,223,181,169,0,0,109,26,
9,226,283,268,214,223,300,300,0,0,109,26,
7,113,149,135,213,223,180,157,0,0,109,26,
0,0,0,0,214,223,37,2,0,0,109,26,
0,12,23,27,214,224,92,61,0,0,109,26,
7,169,233,218,214,223,294,300,0,0,109,26,
9,202,256,238,214,223,273,270,0,0,109,26,
1,0,0,6,214,223,78,31,0,0,109,26,
0,0,0,0,214,223,45,8,0,0,109,26,
5,70,98,95,214,223,180,167,0,0,109,26,
11,226,288,273,213,223,300,300,0,0,109,26,
6,126,168,148,214,223,189,164,0,0,109,26,
0,0,0,0,214,223,41,2,0,0,109,26,
1,6,13,19,214,223,86,54,0,0,109,26,
9,157,217,205,214,223,283,291,0,0,109,26,
11,213,268,255,214,223,282,275,0,0,109,26,
0,0,0,8,214,223,79,37,0,0,109,26,
0,0,0,0,214,223,43,8,0,0,109,26,
5,62,87,86,213,223,170,156,0,0,109,26,
8,224,290,272,214,223,300,300,0,0,109,26,
9,135,182,165,214,223,202,181,0,0,109,26,
0,0,0,0,214,223,42,2,0,0,108,26,
2,1,9,16,214,223,85,52,0,0,109,26,
6,149,208,197,214,223,278,282,0,0,109,26,
5,213,269,255,214,223,285,282,0,0,109,26,
1,8,11,17,214,223,90,47,0,0,109,26,
0,0,0,0,214,223,43,7,0,0,109,26,
4,56,80,80,214,223,165,150,0,0,109,26,
10,222,289,274,214,223,300,300,0,0,109,26,
5,139,187,166,214,223,204,184,0,0,109,26,
0,0,0,0,214,223,43,1,0,0,109,26,
1,0,4,12,214,223,81,48,0,0,109,26,
9,144,203,191,214,223,275,280,0,0,109,26,
7,214,271,257,213,223,285,285,0,0,109,26,
1,15,19,22,213,223,91,51,0,0,109,26,
0,0,0,0,214,223,43,7,0,0,109,26,
3,53,79,78,214,223,163,147,0,0,109,26,
9,222,289,271,214,223,300,300,0,0,109,26,
5,143,195,174,214,223,213,192,0,0,109,26,
0,0,0,0,214,223,44,0,0,0,109,26,
1,0,0,6,214,223,75,43,0,0,109,26,
5,133,187,179,214,223,262,268,0,0,109,26,
9,219,273,260,214,223,292,294,0,0,109,26,
2,27,34,35,213,223,101,61,0,0,109,26,
0,0,0,0,214,223,39,5,0,0,109,26,
5,46,71,73,214,223,156,142,0,0,109,26,
8,219,290,271,214,223,300,300,0,0,109,26,
7,152,204,186,214,223,222,204,0,0,109,26,
0,0,0,0,214,223,46,0,0,0,109,26,
0,0,0,0,214,223,70,38,0,0,109,26,
7,123,176,168,214,223,256,256,0,0,109,26,
8,219,273,262,214,223,298,300,0,0,109,26,
2,36,46,46,214,223,106,67,0,0,109,26,
0,0,0,0,214,223,39,4,0,0,109,26,
2,41,60,62,213,223,146,131,0,0,109,26,
8,218,290,269,214,223,300,300,0,0,109,26,
3,156,209,192,214,223,229,212,0,0,109,26,
0,0,0,0,214,223,48,3,0,0,109,26,
0,0,0,0,214,223,66,32,0,0,109,26,
6,121,168,160,214,223,251,252,0,0,108,26,
8,223,277,263,214,223,300,300,0,0,109,26,
1,39,52,53,213,223,111,70,0,0,108,26,
0,0,0,0,214,223,36,6,0,0,109,26,
2,39,58,60,214,223,141,125,0,0,109,26,
10,215,290,266,214,223,300,300,0,0,109,26,
7,156,204,190,214,223,229,212,0,0,109,26,
0,0,0,0,214,223,46,0,0,0,109,26,
1,0,0,0,214,223,63,31,0,0,108,26,
6,117,161,154,214,223,243,245,0,0,109,26,
7,224,276,266,214,223,298,300,0,0,109,26,
3,45,57,58,214,223,113,73,0,0,109,26,
0,0,0,0,214,223,37,4,0,0,109,26,
2,35,51,53,214,223,131,115,0,0,109,26,
12,212,290,266,214,223,300,300,0,0,109,26,
8,162,217,202,214,223,239,226,0,0,109,26,
0,0,0,0,214,223,48,2,0,0,109,26,
0,0,0,0,214,223,58,22,0,0,109,26,
5,114,157,147,214,223,236,235,0,0,109,26,
8,221,275,265,214,224,299,300,0,0,109,26,
4,52,67,65,214,223,121,84,0,0,109,26,
0,0,0,0,214,223,38,4,0,0,109,26,
4,33,49,50,214,224,130,110,0,0,108,26,
9,207,287,263,214,223,300,300,0,0,109,26,
7,166,217,202,214,223,244,231,0,0,109,26,
0,0,0,0,214,223,52,0,0,0,109,26,
0,0,0,0,214,223,52,15,0,0,109,26,
7,109,147,139,214,223,229,225,0,0,109,26,
9,226,278,268,214,223,300,300,0,0,109,26,
2,54,70,70,213,223,127,90,0,0,109,26,
0,0,0,0,214,223,34,4,0,0,109,26,
2,33,48,47,214,223,123,107,0,0,109,26,
9,203,281,256,214,223,300,300,0,0,109,26,
10,170,221,207,214,223,246,234,0,0,109,26,
0,0,0,0,214,223,51,1,0,0,109,26,
0,0,0,0,214,223,53,19,0,0,109,26,
7,109,150,142,214,223,226,224,0,0,109,26,
8,224,275,268,214,223,300,300,0,0,109,26,
3,61,76,75,214,223,129,95,0,0,109,26,
0,0,0,0,214,223,33,4,0,0,109,26,
2,31,47,47,214,223,121,101,0,0,109,26,
10,201,276,254,214,223,300,300,0,0,109,26,
8,179,224,211,214,223,243,232,0,0,108,26,
0,0,0,0,214,223,51,0,0,0,109,26,
1,0,0,0,214,223,51,17,0,0,109,26,
6,103,143,134,214,223,218,217,0,0,109,26,
8,228,279,273,214,223,299,300,0,0,109,26,
3,63,81,82,214,223,135,102,0,0,109,26,
0,0,0,0,214,223,32,3,0,0,109,26,
3,30,45,46,214,223,118,102,0,0,108,26,
11,201,275,254,213,223,300,300,0,0,109,26,
6,180,224,210,214,223,241,230,0,0,109,26,
0,0,0,0,214,223,54,0,0,0,109,26,
0,0,0,0,213,223,47,14,0,0,109,26,
5,100,138,132,214,223,212,211,0,0,109,26,
9,231,278,272,214,223,300,300,0,0,109,26,
4,67,83,83,214,223,137,104,0,0,109,26,
0,0,0,0,214,223,32,4,0,0,109,26,
2,28,42,44,214,223,112,96,0,0,109,26,
11,195,268,248,214,223,300,300,0,0,108,26,
6,184,226,213,214,223,245,234,0,0,109,26,
0,0,0,0,214,223,52,0,0,0,109,26,
0,0,0,0,214,223,46,13,0,0,109,26,
5,100,138,131,214,223,212,208,0,0,109,26,
9,229,278,271,213,223,300,300,0,0,109,26,
4,67,83,83,214,223,136,103,0,0,109,26,
1,0,0,0,214,223,32,2,0,0,109,26,
2,30,44,45,214,223,116,99,0,0,109,26,
11,194,264,243,214,223,300,300,0,0,109,26,
6,186,229,215,214,223,248,236,0,0,108,26,
0,0,0,0,213,223,53,1,0,0,109,26,
0,0,0,0,214,223,44,11,0,0,109,26,
4,98,135,129,214,223,210,208,0,0,109,26,
8,229,280,270,214,223,300,300,0,0,109,26,
3,77,99,96,213,223,147,117,0,0,109,26,
1,0,0,0,214,223,31,2,0,0,109,26,
2,27,38,41,214,223,108,88,0,0,109,26,
8,187,258,238,214,223,300,300,0,0,109,26,
11,201,247,231,214,223,254,245,0,0,109,26,
0,0,0,0,214,223,56,7,0,0,109,26,
0,0,0,0,214,223,42,11,0,0,109,26,
4,92,124,118,214,223,198,193,0,0,109,26,
9,231,280,271,214,223,300,300,0,0,109,26,
4,86,107,100,214,223,151,119,0,0,109,26,
0,0,0,0,214,223,31,2,0,0,109,26,
3,24,37,39,214,223,103,83,0,0,109,26,
9,186,254,236,214,223,300,300,0,0,109,26,
9,203,249,234,214,223,256,246,0,0,109,26,
0,0,0,0,214,223,62,12,0,0,109,26,
0,0,0,0,214,223,41,9,0,0,109,26,
5,86,119,115,214,223,194,187,0,0,109,26,
9,231,284,274,214,223,300,300,0,0,109,26,
2,93,117,109,214,224,157,130,0,0,109,26,
0,0,0,0,214,223,32,2,0,0,109,26,
2,22,34,37,214,224,102,80,0,0,109,26,
11,180,246,228,214,223,300,300,0,0,109,26,
7,204,251,236,214,223,259,251,0,0,109,26,
0,0,0,0,214,223,60,9,0,0,109,26,
0,0,0,0,214,223,42,10,0,0,109,26,
5,91,122,117,214,223,196,190,0,0,109,26,
11,234,285,276,214,223,300,300,0,0,109,26,
5,91,118,112,214,223,160,133,0,0,109,26,
0,0,0,0,214,223,31,1,0,0,109,26,
2,23,35,38,214,223,100,80,0,0,109,26,
9,180,248,231,214,223,300,300,0,0,109,26,
7,205,249,235,214,223,255,246,0,0,109,26,
0,0,0,2,214,223,64,14,0,0,109,26,
0,0,0,0,214,223,39,10,0,0,109,26,
5,89,122,116,214,223,194,189,0,0,109,26,
10,235,285,276,214,223,300,300,0,0,109,26,
3,92,115,110,214,223,157,129,0,0,109,26,
0,0,0,0,214,223,31,0,0,0,109,26,
1,21,33,36,214,223,101,78,0,0,109,26,
10,182,247,229,214,223,300,300,0,0,109,26,
8,204,248,232,214,223,256,249,0,0,109,26,
0,0,0,0,214,223,60,11,0,0,109,26,
0,0,0,0,213,223,41,9,0,0,109,26,
4,88,121,115,214,223,194,189,0,0,109,26,
8,233,283,274,214,223,300,300,0,0,109,26,
2,93,116,109,214,223,156,126,0,0,109,26,
0,0,0,0,213,224,31,1,0,0,109,26,
2,25,38,40,214,223,102,82,0,0,109,26,
8,179,248,231,214,223,300,300,0,0,109,26,
11,204,246,233,214,223,253,244,0,0,109,26,
0,0,0,0,214,223,60,8,0,0,109,26,
0,0,0,0,214,223,41,8,0,0,109,26,
4,85,120,116,214,223,194,187,0,0,109,26,
9,229,284,275,214,223,300,300,0,0,109,26,
3,100,128,120,214,223,164,136,0,0,109,26,
0,0,0,0,214,223,34,2,0,0,109,26,
2,20,31,32,213,224,96,71,0,0,109,26,
